"WikiEspecimenID"	"IDENTIFICADOR"	"COLLECTOR"	"NUMBER"	"COLLDD"	"COLLMM"	"COLLYY"	"FAMILY"	"GENUS"	"SPECIES"	"INFRASPECIES"	"NOME"	"HABITAT_CLASSE"	"COUNTRY"	"MINORAREA"	"MAJORAREA"	"GAZETTEER_CURTO"	"GAZETTEER_COMPLETA"	"GAZETTEER_SPECIFIC"	"LATITUDE"	"LONGITUDE"	"ALTITUDE"	"DAPmm"	"ALTURAm"	"FERTILIDADE"
"6835"	"ASS1932009"	"Assis, R.L."	"193"	"11"	"11"	"2009"	"Melastomataceae"	"Tibouchina"	"llanorum"		"Tibouchina llanorum"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-4500"	"Parcela L01-4500"	"1.423538"	"-60.984451"		"154"		"estéril"
"6836"	"DAM15965A2009"	"Damasco, G."	"15965A"	"12"	"11"	"2009"	"Dryopteridaceae"	"Elaphoglossum"			"Elaphoglossum"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-4500"	"Parcela L01-4500"	"1.423538"	"-60.984451"		"194"		"estéril"
"6837"	"COS9672010"	"Costa, F.M."	"967"	"25"	"3"	"2010"	"Rubiaceae"	"Platycarpum"	"froesii"		"Platycarpum froesii"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-2500"	"Parcela L05-2500"	"1.423538"	"-60.984451"		"24.3"		"estéril"
"6838"	"PER3962009"	"Perdiz, R.O."	"396"	"7"	"11"	"2009"	"Myrtaceae"				"Myrtaceae"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"16.8"		"estéril"
"6839"	"DÁV61522009"	"Dávila, N.C."	"6152"	"7"	"11"	"2009"	"Sapotaceae"	"Ecclinusa"			"Ecclinusa"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"19.3"		"estéril"
"6840"	"PRA20132009"	"Prance, G."	"2013"	"7"	"11"	"2009"	"Nyctaginaceae"	"Neea"	"floribunda"		"Neea floribunda"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"15.4"		"estéril"
"6841"	"CAM3552010"	"Campos, P."	"355"	"4"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"212"		"estéril"
"6842"	"PRA3002010"	"Prata, E."	"300"	"21"	"3"	"2010"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"142.6"		"estéril"
"6843"	"PRA1422010"	"Prata, E."	"142"	"8"	"4"	"2010"	"Melastomataceae"					"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-2500"	"Parcela L06-2500"	"1.423538"	"-60.984451"		"26"		"estéril"
"6844"	"COS14302010"	"Costa, F.M."	"1430"	"5"	"4"	"2010"	"Rubiaceae"	"Pagamea"	"pauciflora"		"Pagamea pauciflora"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"72.1"		"estéril"
"6845"	"COS16232010"	"Costa, F.M."	"1623"	"15"	"2"	"2010"	"Zamiaceae"	"Zamia"	"amazonum"		"Zamia amazonum"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-1500"	"Parcela L05-1500"	"1.423538"	"-60.984451"		"21.2"		"estéril"
"6846"	"VIC31072010"	"Vicentini, A."	"3107"	"5"	"4"	"2010"	"Olacaceae"	"Chaunochiton"	"loranthoides"		"Chaunochiton loranthoides"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"105.6"		"estéril"
"6847"	"VIC12532010"	"Vicentini, A."	"1253"	"5"	"2"	"2010"	"Euphorbiaceae"	"Mabea"	"sp.1"		"Mabea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"122.6"		"estéril"
"6848"	"HOP32062009"	"Hopkins, M.J.G."	"3206"	"7"	"11"	"2009"	"Rubiaceae"	"Pagamea"	"coriacea"	"acuta"	"Pagamea coriacea var. acuta"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"35.2"		"estéril"
"6849"	"VIA2712010"	"Viana, G."	"271"	"22"	"3"	"2010"	"Fabaceae"	"Inga"	"sp.1"		"Inga"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"53.4"		"estéril"
"6850"	"VIC10322010"	"Vicentini, A."	"1032"	"21"	"3"	"2010"	"Xyridaceae"	"Xyris"	"stenocephala"		"Xyris stenocephala"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"45.1"		"estéril"
"6851"	"DAV19102010"	"Davidse, G."	"1910"	"1"	"4"	"2010"	"Annonaceae"				"Annonaceae"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"27.9"		"estéril"
"6852"	"PRA2282009"	"Prata, E."	"228"	"7"	"11"	"2009"	"Melastomataceae"	"Clidemia"	"capitellata"		"Clidemia capitellata"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"16.3"		"estéril"
"6853"	"ARA17762010"	"Terra-Araujo, M.H."	"1776"	"1"	"4"	"2010"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"40.8"		"estéril"
"6854"	"WIL25252009"	"Williams, L."	"2525"	"5"	"11"	"2009"	"Elaeocarpaceae"	"Sloanea"				"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"13.6"		"estéril"
"6855"	"DÁV5392010"	"Dávila, N.C."	"539"	"15"	"2"	"2010"	"Fabaceae"	"Abarema"	"piresii"		"Abarema piresii"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-1500"	"Parcela L05-1500"	"1.423538"	"-60.984451"		"395.7"		"estéril"
"6856"	"EST9342010"	"Esteves, S.M."	"934"	"2"	"2"	"2010"	"Burseraceae"	"Protium"			"Protium"	"Campinarana. Gramíneo-lenhosa"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L03-500"	"Parcela L03-500"	"1.423538"	"-60.984451"		"50.1"		"estéril"
"6857"	"HUB18572010"	"Huber, O."	"1857"	"21"	"3"	"2010"	"Burmanniaceae"	"Gymnosiphon"	"breviflorus"		"Gymnosiphon breviflorus"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"19.2"		"estéril"
"6858"	"CAR16922010"	"Carvalho, F.A."	"1692"	"12"	"2"	"2010"	"Dichapetalaceae"	"Tapura"			"Tapura"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-3500"	"Parcela L02-3500"	"1.423538"	"-60.984451"		"14.7"		"estéril"
"6859"	"DÁV25292010"	"Dávila, N.C."	"2529"	"5"	"2"	"2010"	"Heliconiaceae"					"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"78.5"		"estéril"
"6860"	"DAM21902010"	"Damasco, G."	"2190"	"9"	"2"	"2010"	"Burseraceae"	"Protium"	"divaricatum"		"Protium divaricatum"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"188.3"		"flores"
"6861"	"SIL6792010"	"Silva, N.T."	"679"	"12"	"2"	"2010"	"Rubiaceae"	"Indet"	"Rubiaceae sp.19"		"Indet Rubiaceae sp.19"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-3500"	"Parcela L02-3500"	"1.423538"	"-60.984451"		"50.2"		"estéril"
"6862"	"CAM12082010"	"Campos, P."	"1208"	"22"	"3"	"2010"	"Loranthaceae"	"Indet"	"Loranthaceae sp.1"		"Loranthaceae"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"31.6"		"estéril"
"6863"	"POM58262010"	"Pombo, M.M."	"5826"	"1"	"4"	"2010"	"Erythroxylaceae"	"Erythroxylum"	"sp.2"		"Erythroxylum"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"153.9"		"estéril"
"6864"	"VIC55212010"	"Vicentini, A."	"5521"	"10"	"5"	"2010"	"Rubiaceae"	"Pagamea"	"occulta"		"Pagamea"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-4500"	"Parcela L06-4500"	"1.423538"	"-60.984451"		"42.3"		"frutos"
"6865"	"PIP6892010"	"Pipoly, J.J."	"689"	"5"	"4"	"2010"	"Annonaceae"	"Xylopia"	"sp.2"		"Xylopia"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"29.2"		"estéril"
"6866"	"CAR18062010"	"Carvalho, F.A."	"1806"	"10"	"4"	"2010"	"Lamiaceae"	"Vitex"	"sp.1"		"Vitex"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-4500"	"Parcela L06-4500"	"1.423538"	"-60.984451"		"24.6"		"estéril"
"6867"	"DAM41312009"	"Damasco, G."	"4131"	"5"	"11"	"2009"	"Orchidaceae"					"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"20.8"		"flores"
"6868"	"PRA27452010"	"Prata, E."	"2745"	"9"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"80.3"		"frutos"
"6869"	"ROD309532009"	"Rodrigues, W.A."	"30953"	"5"	"11"	"2009"	"Apocynaceae"					"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"24.3"		"flores"
"6870"	"HOP8622010"	"Hopkins, M.J.G."	"862"	"6"	"2"	"2010"	"Apocynaceae"	"Himatanthus"				"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"178.5"		"estéril"
"6871"	"COS57832009"	"Costa, F.M."	"5783"	"12"	"11"	"2009"	"Ochnaceae"	"Ouratea"	"discophora"		"Ouratea discophora"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-4500"	"Parcela L01-4500"	"1.423538"	"-60.984451"		"119"		"estéril"
"6872"	"CAD14932010"	"Caddah, M.K."	"1493"	"10"	"2"	"2010"	"Anacardiaceae"	"Tapirira"				"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"229"		"estéril"
"6873"	"ARA11672010"	"Terra-Araujo, M.H."	"1167"	"5"	"2"	"2010"	"Apocynaceae"	"Indet"	"Asclepiadoideae sp.1"		"Apocynaceae"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"31.2"		"estéril"
"6874"	"ARA17412010"	"Terra-Araujo, M.H."	"1741"	"3"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"angustifolia"		"Pagamea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"35.7"		"estéril"
"6875"	"HAR19612010"	"Harms, I."	"1961"	"10"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"plicata"		"Pagamea plicata"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"373"		"frutos"
"6876"	"DAM5232009"	"Damasco, G."	"523"	"7"	"11"	"2009"	"Rubiaceae"	"Pagamea"	"pilosa"		"Pagamea pilosa"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"23.6"		"estéril"
"6877"	"CAR18252010"	"Carvalho, F.A."	"1825"	"1"	"4"	"2010"	"Nyctaginaceae"	"Neea"				"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"23.2"		"estéril"
"6878"	"GUE3082010"	"Guedes, M.L."	"308"	"5"	"2"	"2010"	"Clusiaceae"	"Moronobea"			"Moronobea"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"52.2"		"estéril"
"6879"	"COS932010"	"Costa, F.M."	"93"	"1"	"4"	"2010"	"Sapotaceae"	"Pradosia"	"lactescens"		"Pradosia lactescens"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"51.9"		"estéril"
"6880"	"PRA17402009"	"Prata, E."	"1740"	"7"	"11"	"2009"	"Fabaceae"	"Ormosia"			"Ormosia"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"104.3"		"estéril"
"6881"	"VÁS22812010"	"Vásquez, R."	"2281"	"24"	"3"	"2010"	"Clusiaceae"	"Caraipa"	"savannarum"		"Caraipa savannarum"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-2500"	"Parcela L05-2500"	"1.423538"	"-60.984451"		"104"		"estéril"
"6882"	"PRA365872010"	"Prata, E."	"36587"	"10"	"2"	"2010"	"Dennstaedtiaceae"	"Lindsaea"	"schomburgkii"		"Lindsaea schomburgkii"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"Parcela L02-4500"	"1.423538"	"-60.984451"		"621.4"		"estéril"
"6883"	"CAM8372010"	"Campos, P."	"837"	"1"	"4"	"2010"	"Melastomataceae"	"Leandra"	"longisepala"		"Leandra longisepala"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-500"	"Parcela L05-500"	"1.423538"	"-60.984451"		"14.2"		"estéril"
"6884"	"MOR86622010"	"Mori, S."	"8662"	"24"	"3"	"2010"	"Olacaceae"	"Chaunochiton"	"angustifolium"		"Chaunochiton s.s. angustifolium"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-2500"	"Parcela L05-2500"	"1.423538"	"-60.984451"		"37.8"		"estéril"
"6885"	"COS15472010"	"Costa, F.M."	"1547"	"24"	"3"	"2010"	"Ochnaceae"	"Ouratea"	"schomburgkii"		"Ouratea schomburgkii"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-2500"	"Parcela L05-2500"	"1.423538"	"-60.984451"		"41.8"		"estéril"
"6886"	"CAM21112010"	"Campos, P."	"2111"	"30"	"1"	"2010"	"Cyperaceae"	"Lagenocarpus"	"sp.1"		"Lagenocarpus"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-4500"	"Parcela L01-4500"	"1.423538"	"-60.984451"		"19.3"		"estéril"
"6887"	"PRA1704A2009"	"Prance, G."	"1704A"	"5"	"11"	"2009"	"Rubiaceae"	"Pagamea"	"coriacea"		"Pagamea coriacea"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"18.9"		"flores"
"6888"	"PER25202009"	"Perdiz, R.O."	"2520"	"8"	"11"	"2009"	"Rubiaceae"	"Pagamea"	"acrensis"		"Pagamea acrensis"	"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L01-2500"	"Parcela L01-2500"	"1.423538"	"-60.984451"		"46.3"		"estéril"
"6889"	"PRA8342010"	"Prata, E."	"834"	"5"	"4"	"2010"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"33"		"estéril"
"6890"	"CAR29142010"	"Carvalho, F.A."	"2914"	"15"	"2"	"2010"	"Sapotaceae"	"Pouteria"				"Campinarana. Campinarana Florestada. Inundável"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-1500"	"Parcela L05-1500"	"1.423538"	"-60.984451"		"27.7"		"estéril"
"6891"	"DÁV12692010"	"Dávila, N.C."	"1269"	"10"	"4"	"2010"	"Eriocaulaceae"	"Syngonanthus"	"tenuis"		"Syngonanthus tenuis"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-4500"	"Parcela L06-4500"	"1.423538"	"-60.984451"		"62.7"		"estéril"
"6892"	"POM2012010"	"Pombo, M.M."	"201"	"5"	"4"	"2010"	"Rubiaceae"	"Pagamea"	"peruviana"		"Pagamea peruviana"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"320.7"		"estéril"
"6893"	"MIL62142010"	"Miles Moss, A."	"6214"	"10"	"5"	"2010"	"Melastomataceae"					"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-4500"	"Parcela L06-4500"	"1.423538"	"-60.984451"		"119"		"estéril"
"6894"	"COS22512010"	"Costa, F.M."	"2251"	"27"	"3"	"2010"	"Rubiaceae"	"Pagamea"	"harleyi"		"Pagamea harleyi"	"Campinarana. Gramíneo-lenhosa"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-4500"	"Parcela L04-4500"	"1.423538"	"-60.984451"		"16.5"		"estéril"
"6895"	"BEN23172010"	"Benoist, R."	"2317"	"10"	"5"	"2010"	"Lecythidaceae"					"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-4500"	"Parcela L06-4500"	"1.423538"	"-60.984451"		"33.9"		"estéril"
"6896"	"ARA8862010"	"Terra-Araujo, M.H."	"886"	"2"	"2"	"2010"	"Sapindaceae"				"Sapindaceae"	"Campinarana. Gramíneo-lenhosa"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L03-500"	"Parcela L03-500"	"1.423538"	"-60.984451"		"22.3"		"estéril"
"6897"	"DÁV9852010"	"Dávila, N.C."	"985"	"5"	"4"	"2010"	"Burseraceae"	"Protium"	"unifoliolatum"		"Protium cf. unifoliolatum"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L06-1500"	"Parcela L06-1500"	"1.423538"	"-60.984451"		"15.9"		"estéril"
"6898"	"DAM17652010"	"Damasco, G."	"1765"	"3"	"2"	"2010"	"Rubiaceae"	"Pagamea"	"guianensis"		"Pagamea guianensis"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"53.5"		"estéril"
"6899"	"LÓP2382010"	"López, René"	"238"	"22"	"3"	"2010"	"Annonaceae"	"Tetrameranthus"	"laomae"		"Tetrameranthus laomae"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-3500"	"Parcela L05-3500"	"1.423538"	"-60.984451"		"91.1"		"estéril"
"6900"	"ARA53312010"	"Terra-Araujo, M.H."	"5331"	"3"	"2"	"2010"	"Burseraceae"	"Protium"	"aracouchini"		"Protium aracouchini"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"27.4"		"estéril"
"6901"	"COS6802010"	"Costa, F.M."	"680"	"3"	"2"	"2010"	"Chrysobalanaceae"	"Licania"			"Licania"	"Campinarana. Florestada."	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L04-500"	"Parcela L04-500"	"1.423538"	"-60.984451"		"181.5"		"estéril"
"6902"	"ASS13072010"	"Assis, R.L."	"1307"	"30"	"3"	"2010"	"Rubiaceae"	"Declieuxia"	"fruticosa"		"Declieuxia fruticosa"	"Campinarana. Arborizada"	"Brasil"	"Caracaraí"	"Roraima"	"Parque Nacional Viruá"	"Parque Nacional Viruá - GRID PPBIO - Parcela L05-4500"	"Parcela L05-4500"	"1.423538"	"-60.984451"		"12.7"		"estéril"
